variant_id,product_id,product_name,current_sku,reference_sku,reference_name,match_confidence,proposed_action,reason
2b819826-c25a-49f2-b555-26f29f276dc6,094e4712-586e-4d64-affc-451bc2ca9a1f,Jota 801G Elmas Frez - Yeşil Kuşak (Kaba) Yuvarlak (Round) Hızlı Preparasyon Frezi,JOT-801-GFG-012,JOT-801-GFG-012,Jota 801G Elmas Frez - Yeşil Kuşak (Kaba) Yuvarlak (Round) Hızlı Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
35c6a52a-2268-4567-8051-5445fda061de,9b8882a4-dcfe-4909-af5e-8bfda695d45f,Jota 852F Elmas Frez - Kırmızı Kuşak (İnce) İğne / İnce Konik Finishing Frezi,JOT-852-FFG-014,JOT-852-FFG-014,Jota 852F Elmas Frez - Kırmızı Kuşak (İnce) İğne / İnce Konik Finishing Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
68e3dcae-7c0d-425c-8765-eedb855d88d4,35d30c26-ca04-4fd9-a3f5-137d112539f0,Jota 859 Elmas Frez - Mavi Kuşak (Standard) Uzun İğne Genel Preparasyon Frezi,JOT-859-FG-010,JOT-859-FG-010,Jota 859 Elmas Frez - Mavi Kuşak (Standard) Uzun İğne Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
c975c2e1-73ea-4776-a09e-f5dcc963d4ff,03ddde4b-d678-4c6e-adbe-330ad44f11df,9805 Polisaj Frezi,JOT-9805G-RA-POL,JOT-9805G-RA-POL,Jota 9805G Seramik Cilalama Ucu (Polisher) - Step 1,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
79029996-af41-4b25-80c1-5b6ac36151ed,430b8a94-c1e3-4218-8b88-9eabbca2e68f,Jota ZIR9861M Zirkonya Cilalama Ucu (Polisher) - Step 1,JOT-ZIR9861M-RA-POL,JOT-ZIR9861M-RA-POL,Jota ZIR9861M Zirkonya Cilalama Ucu (Polisher) - Step 1,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
67777a4d-e280-4225-8f37-9d81ec1b422f,b6533653-0b0d-44bd-aa5d-51a457c208f7,Jota 9813M Seramik Cilalama Ucu (Polisher) - Step 2,JOT-9813M-RA-POL,JOT-9813M-RA-POL,Jota 9813M Seramik Cilalama Ucu (Polisher) - Step 2,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
f77a56db-acac-4dd3-95b5-459053e0325e,5c576b0d-6ddc-4158-83e5-cac3735af6ee,Jota 9826 Kompozit Cilalama Ucu (Polisher) - Step 1,JOT-9826-RA-POL,JOT-9826-RA-POL,Jota 9826 Kompozit Cilalama Ucu (Polisher) - Step 1,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
edfa5d17-0858-4565-987c-4874bc7f0182,a3bdf8c8-e539-46e6-86bd-64c9618d71de,Jota 9765M Kompozit Cilalama Ucu (Polisher) - Step 1,JOT-9765M-RA-POL,JOT-9765M-RA-POL,Jota 9765M Kompozit Cilalama Ucu (Polisher) - Step 1,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
502a49cb-b3a2-4ae3-ac97-c3d2b71d3991,f95a59f8-f373-4e8e-bd3c-f2b04e6d4f1d,859L Uzun Alev Elmas Frez,JOT-859L-FG-012,JOT-859L-FG-012,Jota 859L Elmas Frez - Mavi Kuşak (Standard) Extra Uzun İğne Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
61c8c7dc-5be6-438f-9c3e-843b0102be89,7a8be6b1-917e-4507-9a0b-08042bfb124b,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,JOT-801-FG-010,JOT-801-FG-010,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
02f64484-65b0-446a-81d7-57e23ca57da0,094e4712-586e-4d64-affc-451bc2ca9a1f,Jota 801G Elmas Frez - Yeşil Kuşak (Kaba) Yuvarlak (Round) Hızlı Preparasyon Frezi,JOT-801-GFG-010,JOT-801-GFG-010,Jota 801G Elmas Frez - Yeşil Kuşak (Kaba) Yuvarlak (Round) Hızlı Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
d4276260-3552-41a5-b04f-f222b2f347ed,094e4712-586e-4d64-affc-451bc2ca9a1f,Jota 801G Elmas Frez - Yeşil Kuşak (Kaba) Yuvarlak (Round) Hızlı Preparasyon Frezi,JOT-801-GFG-014,JOT-801-GFG-014,Jota 801G Elmas Frez - Yeşil Kuşak (Kaba) Yuvarlak (Round) Hızlı Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
099d1075-dff1-4875-b50a-f529d5b31a31,0ad57fe8-0aca-4bd0-b615-bf0a3d063386,Jota 9825 Kompozit Cilalama Ucu (Polisher) - Step 1,JOT-9825-RA-POL,JOT-9825-RA-POL,Jota 9825 Kompozit Cilalama Ucu (Polisher) - Step 1,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
881ff9d5-2955-429d-b50e-8c1bdb44e157,7a8be6b1-917e-4507-9a0b-08042bfb124b,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,JOT-801-FG-018,JOT-801-FG-018,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
22fb5461-92cd-4f01-b147-72de85d058ea,e3ca7562-e407-4fed-998f-9de183e22992,Jota 9501M Metal Cilalama Ucu (Polisher) - Step 2,JOT-9501M-RA-POL,JOT-9501M-RA-POL,Jota 9501M Metal Cilalama Ucu (Polisher) - Step 2,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
6de88c6c-f677-4f10-b776-502221adfa73,7a8be6b1-917e-4507-9a0b-08042bfb124b,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,JOT-801-FG-014,JOT-801-FG-014,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
50c7c98c-dc91-49f4-945b-c260491425de,7a8be6b1-917e-4507-9a0b-08042bfb124b,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,JOT-801-FG-016,JOT-801-FG-016,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
559ba98c-e0fd-46a0-ae41-ec7bc3d59d86,599a9a44-30f0-4252-8b09-07198279e773,Jota 138 Elmas Frez - Mavi Kuşak (Standard) Mikro Yuvarlak Genel Preparasyon Frezi,JOT-138-FG-007,JOT-138-FG-007,Jota 138 Elmas Frez - Mavi Kuşak (Standard) Mikro Yuvarlak Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
136164c4-a5f6-44ca-ab86-def061e57083,13d0c867-354a-4043-aa86-f0cc66926fd7,Jota 9812M Seramik Cilalama Ucu (Polisher) - Step 2,JOT-9812M-RA-POL,JOT-9812M-RA-POL,Jota 9812M Seramik Cilalama Ucu (Polisher) - Step 2,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
6ffc09c4-65d7-4ddc-98ec-e9106ee6faa4,2af304b0-1b82-47ef-bc83-54d0b07f30c7,Jota 9832 Kompozit Cilalama Ucu (Polisher) - Step 2,JOT-9832-RA-POL,JOT-9832-RA-POL,Jota 9832 Kompozit Cilalama Ucu (Polisher) - Step 2,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
97e5b884-be9e-41f6-8859-9b05829b846e,eac27551-3d75-45f8-85e1-5e9a84c996bb,Jota 9113M Universal Cilalama Ucu (Polisher),JOT-9113M-RA-POL,JOT-9113M-RA-POL,Jota 9113M Universal Cilalama Ucu (Polisher),exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
3da68833-b154-4dd4-bdb1-40c2526eb387,76c0b326-cfe0-4d63-9a42-d3eed95de2c1,Jota 9828 Kompozit Cilalama Ucu (Polisher) - Step 1,JOT-9828-RA-POL,JOT-9828-RA-POL,Jota 9828 Kompozit Cilalama Ucu (Polisher) - Step 1,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
a7d94f2c-938d-4bf7-93eb-ce4563ff3c8d,c2b7db8b-b3a3-4a67-8414-dcbc1845b157,Jota 9150 Universal Cilalama Ucu (Polisher),JOT-9150-RA-POL,JOT-9150-RA-POL,Jota 9150 Universal Cilalama Ucu (Polisher),exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
7683b39f-6878-4dc9-a1ab-b3934c896da8,d1888974-018e-48a9-a6d7-b13f6e80f994,Jota 9829 Kompozit Cilalama Ucu (Polisher) - Step 1,JOT-9829-RA-POL,JOT-9829-RA-POL,Jota 9829 Kompozit Cilalama Ucu (Polisher) - Step 1,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
1223f305-4395-48b1-9875-e87511317c31,069b27bc-4ae9-427f-9b31-1860426f0dd1,Jota 9837 Kompozit Cilalama Ucu (Polisher) - Step 2,JOT-9837-RA-POL,JOT-9837-RA-POL,Jota 9837 Kompozit Cilalama Ucu (Polisher) - Step 2,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
356e39df-7644-4a8d-b568-ee4ee084501d,7a8be6b1-917e-4507-9a0b-08042bfb124b,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,JOT-801-FG-021,JOT-801-FG-021,Jota 801 Elmas Frez - Mavi Kuşak (Standard) Yuvarlak (Round) Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
e81d267f-b278-4f0b-afb4-ef26cfa72a0b,b8eefd24-be05-450d-ae81-4cbc02b8b732,Jota 830EF Elmas Frez - Sarı Extra İnce Alev (Flame) Elmas Frez,JOT-83O-EFFG-018,JOT-83O-EFFG-018,Jota 830EF Elmas Frez - Sarı Extra İnce Alev (Flame) Elmas Frez,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
27ec10cb-2d15-4629-9f35-bac2c011a87a,58415806-1f0a-4a2a-8da1-92329556676d,Jota 801L Elmas Frez - Mavi Kuşak (Standard) Uzun Boyunlu Yuvarlak (Long Neck Round) Genel Preparasyon Frezi,JOT-801L-FG-014,JOT-801L-FG-014,Jota 801L Elmas Frez - Mavi Kuşak (Standard) Uzun Boyunlu Yuvarlak (Long Neck Round) Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
35412154-4017-4460-972a-29eb341cb53b,ae4e45da-c009-49f4-8468-dd8f1d94abc6,Jota 837D Elmas Frez - Mavi Kuşak (Standard) Disk Form Genel Preparasyon Frezi,JOT-837D-FG-014,JOT-837D-FG-014,Jota 837D Elmas Frez - Mavi Kuşak (Standard) Disk Form Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
fc19a0f3-53e5-417f-b580-6b36e30919af,c8d6df0a-d813-4b20-8af0-cad3d17e4241,Jota 835 Elmas Frez - Mavi Kuşak (Standard) Silindirik Genel Preparasyon Frezi,JOT-835-FG-008,JOT-835-FG-008,Jota 835 Elmas Frez - Mavi Kuşak (Standard) Silindirik Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
05a14ef9-efc8-4a2d-89ae-60d4b3a1702d,8654fe35-13b5-4320-a408-e1062a1ee7a5,Jota 830 Elmas Frez - Mavi Kuşak (Standard) Alev (Flame) Genel Preparasyon Frezi,JOT-830-FG-023,JOT-830-FG-023,Jota 830 Elmas Frez - Mavi Kuşak (Standard) Alev (Flame) Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
25d7651c-a83d-49f7-8805-a1f2ce07749e,110fa8c4-2fba-4843-98e7-b3b065e7bc22,Jota 833F Elmas Frez - Kırmızı Kuşak (İnce) Armut / Torpido Finishing Frezi,JOT-833-FFG-018,JOT-833-FFG-018,Jota 833F Elmas Frez - Kırmızı Kuşak (İnce) Armut / Torpido Finishing Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
55ab26e4-ed87-4df1-a02d-62f1698ada1f,add5bcfa-e618-43be-9d13-4013f4e4a69e,Jota 805 Elmas Frez - Mavi Kuşak (Standard) Ters Konik (Inverted Cone) Genel Preparasyon Frezi,JOT-805-FG-014,JOT-805-FG-014,Jota 805 Elmas Frez - Mavi Kuşak (Standard) Ters Konik (Inverted Cone) Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
abf66cea-94f0-4b93-815a-033ea6e89fd4,777e38df-d3ee-41ca-9cf9-53f52e4993ac,Jota 833 Elmas Frez - Mavi Kuşak (Standard) Armut / Torpido Genel Preparasyon Frezi,JOT-833-FG-023,JOT-833-FG-023,Jota 833 Elmas Frez - Mavi Kuşak (Standard) Armut / Torpido Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
088eef84-a3cf-4af4-90ee-2d0b2cac4d22,8654fe35-13b5-4320-a408-e1062a1ee7a5,Jota 830 Elmas Frez - Mavi Kuşak (Standard) Alev (Flame) Genel Preparasyon Frezi,JOT-830-FG-021,JOT-830-FG-021,Jota 830 Elmas Frez - Mavi Kuşak (Standard) Alev (Flame) Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
7bafaae5-92eb-4475-88d8-33e99842f775,0da0e71a-9791-4c9a-953f-55960f7e8d99,Jota 558F Elmas Frez - Kırmızı Kuşak (İnce) Silindirik Uzun Finishing Frezi,JOT-558-FFG-013,JOT-558-FFG-013,Jota 558F Elmas Frez - Kırmızı Kuşak (İnce) Silindirik Uzun Finishing Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
1f43bb08-9b6f-4929-add3-7fce2abb19d4,505c6780-c3ed-4582-8daf-83779de86c74,Jota 801SG Elmas Frez - Siyah Kuşak (Süper Kaba) Yuvarlak (Round) Agresif Preparasyon Frezi,JOT-801-SGFG-021,JOT-801-SGFG-021,Jota 801SG Elmas Frez - Siyah Kuşak (Süper Kaba) Yuvarlak (Round) Agresif Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
cf295e63-b70f-4637-8ebf-9f09023a2f27,4919002b-9643-4fc5-8481-d9f4d181b8b4,Jota 808 Elmas Frez - Mavi Kuşak (Standard) Ters Konik (Inverted Cone) Genel Preparasyon Frezi,JOT-808-FG-012,JOT-808-FG-012,Jota 808 Elmas Frez - Mavi Kuşak (Standard) Ters Konik (Inverted Cone) Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
30e3e59b-ff6b-4358-80f5-f6d45b295117,fb9e1d56-c036-4f05-8ea9-5433c8397491,Jota 833G Elmas Frez - Yeşil Kuşak (Kaba) Armut / Torpido Hızlı Preparasyon Frezi,JOT-833-GFG-023,JOT-833-GFG-023,Jota 833G Elmas Frez - Yeşil Kuşak (Kaba) Armut / Torpido Hızlı Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
cb1fd637-7f2a-4914-8a5a-1004521c6dca,c8d6df0a-d813-4b20-8af0-cad3d17e4241,Jota 835 Elmas Frez - Mavi Kuşak (Standard) Silindirik Genel Preparasyon Frezi,JOT-835-FG-010,JOT-835-FG-010,Jota 835 Elmas Frez - Mavi Kuşak (Standard) Silindirik Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
33b8fc2b-8779-4178-b883-91a4f20ac6ab,505c6780-c3ed-4582-8daf-83779de86c74,Jota 801SG Elmas Frez - Siyah Kuşak (Süper Kaba) Yuvarlak (Round) Agresif Preparasyon Frezi,JOT-801-SGFG-014,JOT-801-SGFG-014,Jota 801SG Elmas Frez - Siyah Kuşak (Süper Kaba) Yuvarlak (Round) Agresif Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
a1e4503d-e0b8-4d89-a209-24a4971f8a71,505c6780-c3ed-4582-8daf-83779de86c74,Jota 801SG Elmas Frez - Siyah Kuşak (Süper Kaba) Yuvarlak (Round) Agresif Preparasyon Frezi,JOT-801-SGFG-016,JOT-801-SGFG-016,Jota 801SG Elmas Frez - Siyah Kuşak (Süper Kaba) Yuvarlak (Round) Agresif Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
8c9e360d-b7e5-405f-8903-b650da6062fb,bd26cf76-7321-4889-93bb-d4d7cbdda81f,Jota 558 Elmas Frez - Mavi Kuşak (Standard) Silindirik Uzun Genel Preparasyon Frezi,JOT-558-FG-013,JOT-558-FG-013,Jota 558 Elmas Frez - Mavi Kuşak (Standard) Silindirik Uzun Genel Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
6df848dc-bb3b-4605-a9a8-4bfb4daef929,c8f361f9-ee31-43a3-b592-a330b64e7335,Jota 830F Elmas Frez - Kırmızı Kuşak (İnce) Alev (Flame) Finishing Frezi,JOT-830-FFG-023,JOT-830-FFG-023,Jota 830F Elmas Frez - Kırmızı Kuşak (İnce) Alev (Flame) Finishing Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
55713219-a10c-4dab-9cec-b88ce96dbb73,302707c0-9627-45c3-a23a-c2e772112a03,Jota 830G Elmas Frez - Yeşil Kuşak (Kaba) Alev (Flame) Hızlı Preparasyon Frezi,JOT-830-GFG-023,JOT-830-GFG-023,Jota 830G Elmas Frez - Yeşil Kuşak (Kaba) Alev (Flame) Hızlı Preparasyon Frezi,exact_sku,keep_current_sku,Current SKU already exists in authoritative reference.
